Provincia,Partido,Localidad,Link Indec,0-10 Mbps,+10-25 Mbps,+25-50 Mbps,+50-100 Mbps,+100-250 Mbps,+250-500 Mbps,+500-1024 Mbps,4000 Mbps,10000 Mbps,Otras_Velocidades,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,Otras_Tecnologias,Totales_Tecnologias
CATAMARCA,Pomán,Siján,10084110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CATAMARCA,Santa María,Chañar Punco,10091030,34.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,137,0,0,0,0,171
CATAMARCA,Santa María,Famatanca,10091070,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,0,0,0,0,45
CATAMARCA,Santa María,La Loma,10091100,76.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,73,1,0,0,0,149
CATAMARCA,Santa María,Las Mojarras,10091110,47.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0,107,0,0,0,0,154
CATAMARCA,Santa María,Loro Huasi,10091120,107.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0,0,95,0,0,0,0,202
CATAMARCA,Santa María,San José,10091140,127.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,0,0,138,1,0,0,0,265
CATAMARCA,Santa María,Santa María,10091150,930.0,820.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925,0,0,823,1,0,5,0,1754
CATAMARCA,Santa Rosa,Alijilán,10098010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,2
CATAMARCA,Santa Rosa,Bañado de Ovanta,10098020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CATAMARCA,Santa Rosa,Lavalle,10098040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CATAMARCA,Santa Rosa,Los Altos,10098050,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,6,0,7
CATAMARCA,Tinogasta,Fiambalá,10105110,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,8,2,0,7,0,17
CATAMARCA,Tinogasta,Tinogasta,10105180,1251.0,904.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,0,0,1828,2,0,0,0,2264
CATAMARCA,Valle Viejo,El Bañado,10112030,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,0,0,0,0,7
CATAMARCA,Valle Viejo,El Portezuelo,10112010,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,6
CATAMARCA,Valle Viejo,Polcos,10112030,0.0,0.0,162.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,213,0,0,0,0,213
CATAMARCA,Valle Viejo,Pozo Del Mistol,10112030,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18,0,0,0,0,18
CATAMARCA,Valle Viejo,San Isidro,10112040,168.0,221.0,1349.0,713.0,4.0,150.0,10.0,0.0,0.0,0.0,0,0,0,2610,0,0,5,0,2615
CATAMARCA,Valle Viejo,Santa Rosa,10112030,5.0,0.0,558.0,175.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,759,0,0,5,0,764
CATAMARCA,Valle Viejo,Sumalao,10112030,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,5,0,6
CATAMARCA,Valle Viejo,Villa Dolores,10112030,5.0,0.0,73.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,103,0,0,5,0,108
CHACO,12 de Octubre,Gancedo,22036010,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,26,2,0,119,0,147
CHACO,12 de Octubre,General Capdevila,22036020,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,35,0,0,0,0,35
CHACO,12 de Octubre,General Pinedo,22036030,440.0,152.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0,0,632,2,0,1,0,754
CHACO,1º de Mayo,Colonia Benítez,22126020,110.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0,0,11,1,0,2,0,129
CHACO,1º de Mayo,Margarita Belén,22126030,277.0,21.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,0,0,0,0,0,261,0,482
CHACO,2 de Abril,Hermoso Campo,22039010,177.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,244,1,0,0,0,273
CHACO,2 de Abril,Itín,22039020,514.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,52,0,0,0,478,530
CHACO,25 de Mayo,Colonia Aborigen,22168010,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,59,0,59
CHACO,25 de Mayo,Machagai,22168020,640.0,252.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,214,432,0,45,0,0,226,0,917
CHACO,9 de Julio,Las Breñas,22105010,885.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,786,0,0,233,1,0,0,0,1020
CHACO,Almirante Brown,Concepción del Bermejo,22007010,259.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,44,2,0,230,0,276
CHACO,Almirante Brown,Los Frentones,22007020,332.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,344,1,0,0,0,345
CHACO,Almirante Brown,Pampa del Infierno,22007030,1428.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1375,5,0,190,0,1570
CHACO,Almirante Brown,Taco Pozo,22007050,251.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,416,3,0,0,0,419
CHACO,Bermejo,General Vedia,22014010,253.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98,0,0,30,1,0,155,0,284
CHACO,Bermejo,Isla del Cerrito,22014020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHACO,Bermejo,La Leonesa,22014030,573.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,379,0,0,0,0,0,228,0,607
CHACO,Bermejo,Las Palmas,22014040,279.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46,1,0,296,0,343
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,61.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14,0,0,78,0,92
CHACO,Bermejo,Puerto Eva Perón,22014070,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,1,0,41,0,57
CHACO,Chacabuco,Charata,22028010,1972.0,1342.0,1125.0,472.0,0.0,0.0,0.0,0.0,0.0,5.0,988,0,0,3765,2,0,230,0,4985
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,1260.0,1418.0,491.0,3028.0,0.0,3153.0,11.0,0.0,0.0,51.0,1512,5,0,7851,2,0,116,24,9510
CHACO,General Belgrano,Corzuela,22049010,240.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0,0,183,1,0,28,0,288
CHACO,General Donovan,La Escondida,22056010,344.0,176.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,311,0,180,2,0,0,0,528
CHACO,General Donovan,La Verde,22056020,461.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,142,0,58,2,0,0,305,517
CHACO,General Donovan,Lapachito,22056030,91.0,38.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90,0,45,0,0,0,0,136
CHACO,General Donovan,Makallé,22056040,523.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,502,0,0,1,0,0,0,528
CHACO,General Güemes,El Espinillo,22063010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHACO,General Güemes,El Sauzal,22063020,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,62,0,63
CHACO,General Güemes,El Sauzalito,22063030,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,120,0,121
CHACO,General Güemes,Fortín Lavalle,22063040,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,36,0,36
CHACO,General Güemes,Fuerte Esperanza,22063050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,8,1,0,0,0,9
CHACO,General Güemes,Juan José Castelli,22063060,952.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,385,0,0,294,0,0,646,0,1325
CHACO,General Güemes,Miraflores,22063070,305.0,397.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,712,0,712
CHACO,General Güemes,Nueva Pompeya,22063080,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,4,0,308,0,313
CHACO,General Güemes,Villa Río Bermejito,22063100,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,194,2,0,222,0,421
CHACO,General Güemes,Wichi,22063110,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,91,0,92
CHACO,Independencia,Avia Terai,22070010,59.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0,42,1,0,1,0,101
CHACO,Independencia,Campo Largo,22070020,87.0,13.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,4.0,88,0,0,482,0,0,0,3,573
CHACO,Libertad,Colonia Popular,22077010,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5
CHACO,Libertad,Laguna Blanca,22077030,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,6,0,8
CHACO,Libertad,Puerto Tirol,22077040,512.0,31.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,395,1,0,375,0,0,73,0,844
CHACO,Libertador General San Martín,Ciervo Petiso,22084010,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,46,47
CHACO,Libertador General San Martín,General José de San Martín,22084020,495.0,91.0,4906.0,1207.0,96.0,0.0,0.0,0.0,0.0,0.0,94,315,0,5985,0,0,450,0,6844
CHACO,Libertador General San Martín,La Eduvigis,22084030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHACO,Libertador General San Martín,Laguna Limpia,22084040,32.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,81,0,81
CHACO,Libertador General San Martín,Pampa Almirón,22084050,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,26,0,0,27,0,53
CHACO,Libertador General San Martín,Pampa del Indio,22084060,104.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25,2,0,515,0,542
CHACO,Libertador General San Martín,Presidencia Roca,22084070,388.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,358,2,0,119,0,479
CHACO,Maipú,Tres Isletas,22091010,216.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,0,0,0,0,0,57,0,289
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,382.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,122,73,0,264,1,0,516,0,976
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,37,0,0,0,0,37
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,1579.0,1153.0,918.0,1801.0,0.0,889.0,2.0,0.0,0.0,69.0,782,5,0,5275,0,0,402,0,6464
CHACO,O Higgins,La Clotilde,22112010,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0,32,0,78,1,0,0,116,227
CHACO,O Higgins,La Tigra,22112020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0,0,0,0,1,0,0,252,253
CHACO,O Higgins,San Bernardo,22112030,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,147,0,0,14,3,0,0,38,202
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,727.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119,598,0,58,0,0,1,0,776
CHACO,Quitilipi,Quitilipi,22133010,631.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,516,0,0,69,0,0,125,0,710
CHACO,Quitilipi,Villa El Palmar,22133020,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,99,0,99
CHACO,San Fernando,Barranqueras,22140010,275.0,0.0,229.0,1900.0,0.0,1640.0,6.0,0.0,0.0,0.0,115,3773,0,147,0,0,15,0,4050
CHACO,San Fernando,Basail,22140020,125.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64,67,0,0,1,0,57,0,189
CHACO,San Fernando,Fontana,22140040,152.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,179,0,0,147,0,326
CHACO,San Fernando,Puerto Vilelas,22140050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,1,0,1,0,11
CHACO,San Fernando,Resistencia,22140060,3417.0,1119.0,26705.0,47083.0,1829.0,19100.0,810.0,0.0,0.0,36.0,3645,52523,5,34439,6,0,193,10002,100813
CHACO,San Lorenzo,Samuhú,22147010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHACO,San Lorenzo,Villa Berthet,22147020,384.0,542.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,32,1,0,898,0,931
CHACO,Sargento Cabral,Capitán Solari,22154010,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,81,0,0,30,0,111
CHACO,Sargento Cabral,Colonia Elisa,22154020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,2
CHACO,Sargento Cabral,Colonias Unidas,22154030,15.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,320,0,0,15,0,335
CHACO,Sargento Cabral,Las Garcitas,22154050,50.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,114,0,115
CHACO,Tapenagá,Charadai,22161010,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,27,1,0,0,0,28
CHUBUT,Biedma,Arroyo Verde,26007010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Biedma,Puerto Madryn,26007020,10846.0,7980.0,12165.0,411.0,1.0,26.0,2.0,0.0,0.0,10074.0,2850,25467,187,3783,9,0,2756,5815,40867
CHUBUT,Biedma,Puerto Pirámide,26007030,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,106,0,107
CHUBUT,Biedma,Quinta El Mirador,26007040,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,0,22
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,127,0,127
CHUBUT,Cushamen,Cholila,26014020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,2
CHUBUT,Cushamen,El Hoyo,26014040,1353.0,123.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139,0,0,685,0,0,673,0,1497
CHUBUT,Cushamen,Epuyén,26014060,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184,0,0,0,0,0,0,0,1184
CHUBUT,Cushamen,Gualjaina,26014070,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,2
CHUBUT,Cushamen,Lago Puelo,26014090,881.0,195.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,95.0,267,0,0,180,0,0,720,0,1167
CHUBUT,Cushamen,Leleque,26014100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,0,0,0,2
CHUBUT,Escalante,Acceso Norte,26021020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0,0,0,0,47,0,49,0,96
CHUBUT,Escalante,Comodoro Rivadavia,26021030,28164.0,16674.0,7968.0,659.0,0.0,112.0,31.0,0.0,0.0,561.0,11887,15539,234,9008,37,0,16630,163,53498
CHUBUT,Escalante,Diadema Argentina,26021040,172.0,9.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,328,0,328
CHUBUT,Escalante,Rada Tilly,26021050,2031.0,685.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,910,0,33,1206,0,0,418,20,2587
CHUBUT,Florentino Ameghino,Camarones,26028010,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,208,0,209
CHUBUT,Florentino Ameghino,Garayalde,26028020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3,0,3
CHUBUT,Futaleufú,Aldea Escolar,26035010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,2
CHUBUT,Futaleufú,Corcovado,26035020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,3
CHUBUT,Futaleufú,Esquel,26035030,6414.0,2954.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3136,1711,38,1,3,0,4047,1,8937
CHUBUT,Futaleufú,Los Cipreses,26035050,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,2
CHUBUT,Futaleufú,Trevelín,26035060,1258.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,0,18,0,1,0,1075,0,1519
CHUBUT,Gaiman,28 de Julio,26042040,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12,1,0,0,1,14
CHUBUT,Gaiman,Dolavon,26042020,56.0,0.0,283.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,3,55,1,0,0,336,395
CHUBUT,Gaiman,Gaiman,26042030,226.0,159.0,676.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,180,0,14,90,2,0,0,848,1134
CHUBUT,Gastre,Blancuntre,26049010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Gastre,El Escorial,26049020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Gastre,Gastre,26049030,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,147,0,147
CHUBUT,Gastre,Lagunita Salada,26049040,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,38,0,39
CHUBUT,Gastre,Yala Laubat,26049050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Languiñeo,Aldea Epulef,26056010,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,8,0,9
CHUBUT,Languiñeo,Carrenleufú,26056020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,0,0,0,2
CHUBUT,Languiñeo,Colan Conhue,26056030,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,8,0,9
CHUBUT,Languiñeo,Paso del Sapo,26056040,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,88,0,89
CHUBUT,Languiñeo,Tecka,26056050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Mártires,El Mirasol,26063010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Mártires,Las Plumas,26063020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Paso de Indios,Cerro Cóndor,26070010,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,2
CHUBUT,Paso de Indios,Los Altares,26070020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,2
CHUBUT,Paso de Indios,Paso de Indios,26070030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Rawson,Playa Magagna,26077010,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1700,0,0,0,0,3,0,1703
CHUBUT,Rawson,Playa Unión,26077020,803.0,379.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,536,202,11,101,0,0,421,0,1271
CHUBUT,Rawson,Rawson,26077030,2992.0,880.0,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,4069.0,1418,8686,41,774,1,0,508,300,11728
CHUBUT,Rawson,Trelew,26077040,13879.0,6294.0,13175.0,176.0,0.0,23.0,0.0,0.0,0.0,491.0,1493,23892,274,9284,2,0,1289,1421,37655
CHUBUT,Río Senguer,Aldea Apeleg,26084010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,2
CHUBUT,Río Senguer,Aldea Beleiro,26084020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Río Senguer,Alto Río Senguer,26084030,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,0,1,0,5
CHUBUT,Río Senguer,Doctor Ricardo Rojas,26084040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Río Senguer,Facundo,26084050,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,41,0,42
CHUBUT,Río Senguer,Lago Blanco,26084060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Río Senguer,Río Mayo,26084070,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,140,0,0,4,2,0,621,0,767
CHUBUT,Sarmiento,Buen Pasto,26091010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Tehuelches,José de San Martín,26098030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
CHUBUT,Tehuelches,Río Pico,26098040,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,2
CHUBUT,Telsen,Gan Gan,26105010,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,156,1,158
CHUBUT,Telsen,Telsen,26105020,107.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0,18,0,0,4,0,104,0,126
CORDOBA,Calamuchita,Amboy,14007010,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,174,0,174
CORDOBA,Calamuchita,Cañada del Sauce,14007030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
CORDOBA,Calamuchita,Capilla Vieja,14007040,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,0,20
CORDOBA,Calamuchita,El Corcovado - El Torreón,14007050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0,0,0,0,30,0,82
CORDOBA,Calamuchita,Embalse,14007060,2172.0,394.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0,0,0,1538,1,0,1937,0,3476
CORDOBA,Calamuchita,La Cruz,14007070,373.0,9.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,9,0,0,0,0,0,394,0,403
CORDOBA,Calamuchita,La Cumbrecita,14007080,200.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,250,0,250
CORDOBA,Calamuchita,Las Bajadas,14007090,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,27,0,27
CORDOBA,Calamuchita,Las Caleras,14007100,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7
CORDOBA,Calamuchita,Los Cóndores,14007110,930.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423,0,0,0,1,0,511,0,935
CORDOBA,Calamuchita,Los Molinos,14007120,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,50
CORDOBA,Calamuchita,Los Reartes,14007130,623.0,328.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,547,1,0,622,0,1194
CORDOBA,Calamuchita,Río de los Sauces,14007170,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2
CORDOBA,Calamuchita,San Agustín,14007180,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0,0,0,0,0,1,0,111
CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),14007190,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,19
CORDOBA,Calamuchita,Santa Monica,14007170,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,106,0,106
